Sensitivity (dB),Recorder Depth (m),Sample Rate (kHz),Gain/Pre-amp,Bandwidth for Analysis (kHz),Location Latitude,Location Longitude,Frequency Mean,Power (dB),MFCC 1,MFCC 2,SNR,Background Noise,Sound Source,Temporal Period_Day,Temporal Period_Dusk,Temporal Period_Night,Recording Platform_Fixed Buoy,Recording Platform_Research Vessel,Recording Platform_Towed Array
-51.104997635690566,2979.9885109803163,61.41263855855955,13.261768147816056,11.929399447779167,-40.23172877672182,-161.96204645821012,1451.5773275259085,-48.28027187406782,1.5542264432777557,-16.98246905635011,12.38602409843759,3.3621338945900963,3,False,False,False,False,False,True
-96.92456294158592,2916.6895037365985,18.312066804043774,20.46952482811673,28.45026765785201,-65.12207303495734,149.61375108636457,288.58683091699754,-75.7063845661882,-8.651627914566873,-20.097869642721705,19.442983546721713,3.8830326493754965,0,True,False,False,False,False,True
-89.0716106693739,1338.0646548096856,95.44937345120707,19.542522046615176,27.970062715745804,34.99649091425674,168.58568097826247,413.3405600496978,-73.27537986728905,-20.910272080069362,-37.07115281174427,14.666785462471097,3.3614806130784434,0,False,False,False,False,False,False
-99.79571725176436,1068.9645316025142,19.989089207281744,17.188455186495567,10.630300132783706,57.98056314477529,-151.01087300142353,7059.623019927401,-36.77893537901607,3.759219895950725,-0.7590189087131449,21.283273875330078,1.2552238099838902,2,True,False,False,False,False,False
-79.61958983910546,2466.3104655252946,53.7460183597347,11.108561300742611,15.842936338419607,-49.7083700585883,-127.80253518488877,173.79616474146013,-78.10465850138542,-3.346474052028409,-12.069765710526305,13.801555887408433,4.68097911321737,0,True,False,False,True,False,False
-89.04824834079983,249.6286324472972,70.94427880758714,20.138027760081428,29.042097003268605,-4.9694086933671855,-6.139283913560547,4998.915334434756,-23.42951975295849,-9.11901101595857,8.057287285060681,21.715487816747974,2.4898485345659997,2,False,False,False,False,False,False
-80.64722936989567,2628.0978796226705,39.252213784307116,7.880635184600773,17.152302392058452,19.68414730703863,-47.82846264765345,11728.938039892888,-32.89192361732553,31.029786819674463,15.423150897454,30.95539300606771,1.3366177106643438,1,False,False,True,False,False,True
-81.87854147108439,2291.4237829916906,82.70619216659978,32.83716767280536,32.8674636973072,39.122013311362565,103.56306505732113,2214.4424630180147,-36.44959513140264,-15.226371713841333,-19.159429004006547,12.55942436932528,2.9036103858125055,3,True,False,False,False,True,False
-83.6933836491917,1337.5259946366375,76.42132389763046,25.015695988540593,16.09324223829493,-20.48347358174142,-69.91674696374034,337.9080669108629,-70.02126400379481,-8.229069156505776,-22.606385242488216,7.1855991762126346,3.620537237359765,0,False,False,True,False,True,False
-70.1479276582658,2208.1787819804317,39.19368802673396,23.62125998412724,36.97321964336312,47.16632680380431,-71.40893527798664,1473.9275112468754,-58.49522089793783,13.04180854077751,-6.509637898656397,14.018279884100547,1.3689778710425444,2,False,False,True,False,True,False
-58.63155443169059,2325.6980657785584,67.558960481174,30.400896763516137,48.99184439576501,-12.399680192697062,-155.79963541634478,284.35598785108664,-78.60699033826856,-21.172487757346165,-22.39360624609723,9.644343393892346,4.370790491819077,0,False,False,False,False,False,False
-79.74579337979185,2130.2736074381946,93.57468836195568,6.475012549332719,4.071137143505368,-54.92773224585704,84.58584658678018,2362.3910373431145,-36.62590389500455,7.709496094969463,-9.695191489602163,12.061788396298862,1.7984010349032094,2,False,True,False,True,False,False
-92.05804261468765,2843.212293480576,80.88590608899067,38.8885860378508,9.799359269916117,-51.566671720194435,-173.92781457545087,2187.870348101036,-30.67715919691443,-14.658036850258037,-2.309926206027484,14.582301134897959,2.337488923326588,3,False,False,True,True,False,False
-81.38215010492368,1371.6702608040475,70.09061389610409,2.715388474627951,19.896162060610653,-36.77206135970719,-173.88207014863292,628.1193506381172,-38.12349303233452,-14.077138747982872,-8.916058863190525,17.870357361398796,2.098703236933462,3,True,False,False,False,True,False
-56.54620924661488,495.3004580344179,86.01414983856725,13.691273721279774,7.126549164822504,18.00493248224339,-44.64479913465411,2455.724194955382,-37.07643594413698,0.05687576686329621,-19.210970367331107,12.607952250557481,2.9701225773720594,3,False,True,False,False,False,False
-62.30219208515933,2792.9618511668336,69.43762617881414,26.979095319366344,1.1697560457790346,-4.569924838489854,-107.90330177576772,1006.0403045485716,-20.635530980109753,-17.4349412652147,-4.7129735341172605,11.804786521159212,2.0185033487403707,3,False,True,False,False,False,True
-94.08163802122093,1022.1559294242652,32.000780154131604,7.072694311191712,27.69151895613344,9.587592365891496,-98.19186196029793,5983.2807521467985,-30.68342803321979,-9.370600154982,-6.148480369718921,36.70421923604863,2.0406372164876765,2,False,False,False,False,False,False
-64.2559028255364,2288.2681763791024,81.42147995741271,9.290025856094779,4.2526497566882,-21.552321849602237,127.83524782433483,131.2114657142272,-62.72138603591149,-8.967511525758198,-25.557783601531085,8.827631654099122,3.652618963646726,0,False,False,False,False,False,True
-51.30109524563775,1050.6428006418923,13.366514170375421,1.4626311163643368,38.20145734532518,9.426567889642854,102.09335667023896,2107.6161803512955,-22.774809522038105,6.574728731398707,-2.408541153258792,18.454161520927162,2.7703160190096314,3,True,False,False,False,True,False
-78.61125520979034,1881.3807006659486,73.13667615043602,31.398320930183207,32.83063566230264,-11.209687418275578,162.03735199855385,384.4078785485065,-67.20025877461467,-16.60254668713487,-15.460574502129536,11.608113315836565,4.032547245558183,0,False,False,True,False,True,False
-50.52089038406108,1605.7641165113632,34.852021677330754,26.307097351705213,14.485776248466191,57.64937290375437,-69.03502166522092,2965.330810567932,-31.845656436641192,5.3323344682799,-27.45145856475522,15.66258718249614,3.843717715415374,3,False,True,False,True,False,False
-78.07664597175906,129.46589423489388,62.42181100509937,24.336354835202762,45.048032947954965,-55.79115690791581,-46.298072731124165,13595.453887842788,-25.771104925296548,11.791698669158327,8.323517347865858,43.47091000524579,1.6155461450427695,1,False,True,False,False,False,True
-68.21218328162405,2059.728764882401,50.2111027537079,2.228275827736965,46.00699738373895,86.45924391774858,-24.824370523739418,11136.60807409327,-26.4910412126876,19.656389526583617,7.319563785734228,30.96237056390546,1.7275768345391773,1,False,False,False,True,False,False
-65.61033692927208,964.0048141067683,29.283104030489945,32.04965465434689,5.3718393482210836,-48.877191882154584,-106.65563720407985,1288.4850629261205,-40.32989646328217,1.6140495132901052,-5.52205417894832,15.160359604332857,3.092451940364488,3,False,False,True,False,False,False
-89.61422391376543,2887.9608326938005,92.32993697333956,7.0866168505909055,8.110332039139614,-14.204675819048433,-162.10141470433112,1981.9654202411632,-47.67511935014773,-18.259111187171577,-13.018457232690277,29.071305994422232,3.066989840157899,3,True,False,False,False,True,False
-50.14703999013865,854.0863288340851,17.252613478780006,27.637675760674327,30.872496836624514,89.96798976506221,108.75086797391106,9288.365331332392,-19.70165655510749,34.53548360810056,20.411795763298855,24.550500775732406,0.8151584634295544,1,True,False,False,False,False,True
-96.82753481699811,2082.3323987210233,15.315046826796987,29.554969081854917,37.748173364281314,27.194215634865486,83.59363606296591,135.1863124052231,-58.19658342934197,-25.89935040828351,-29.814822781844686,19.141178802509494,4.00575095531828,0,True,False,False,False,False,False
-80.00243325622506,2356.479735498003,65.85613261310817,23.26063337287515,45.16738325054215,-86.16202677347172,-124.18762989679139,11243.759554919758,-38.02515860349714,29.34911455182074,34.52363231075803,45.758283464808684,1.3863753860381427,1,False,True,False,False,False,True
-94.91407779801855,2255.9878672789155,36.84590568344662,28.691264689028678,10.800518882724806,-7.18704104433067,-84.49564401038957,280.6112859516347,-56.92708722244089,-7.139701785670148,-24.52683136978829,18.925577655815765,3.527568204896548,0,False,True,False,False,True,False
-70.11883757215104,1043.6899264838898,41.94391991398396,27.424274496566102,16.70132561493429,10.63942570581301,-79.48919118363133,540.0694519656138,-36.36792623183896,-13.476619627576785,1.447300677853928,14.679485248194723,3.4935052388483028,3,False,False,False,False,False,True
-88.84233744791297,640.4558235292503,58.056871754443684,37.99148405232026,30.825816330817382,-35.40183835722121,49.88512010428346,5373.896083184512,-36.12299457081383,-5.21721379335094,2.2098379770747947,22.90493357543499,1.0371841172460667,2,False,False,True,False,False,False
-53.541456032641385,831.4399499224279,55.768021183264956,2.660335818663273,21.82728309632964,-67.33838044671057,-162.7294370122053,7765.903853993548,-30.796218581434694,11.571731630409822,-16.830760868068676,37.880515734632255,1.9389370300197712,2,True,False,False,False,False,True
-91.91057074881849,1205.9838444604043,71.29673694665783,1.701739397196036,7.3236159389609,-70.89957718134491,30.690055098525164,7428.646505312663,-35.01221715095811,27.78312159229067,27.839297463571377,26.625422075843254,1.3673069085148941,1,False,False,False,True,False,False
-82.30030747618669,1698.7991881559938,79.21387164412846,9.551058643705677,44.26581101107066,81.554816200029,-165.97075111224422,5591.111100847872,-37.271208437613495,33.303052255289344,10.680108355369331,40.399359526306746,1.1619141048078296,1,False,False,True,False,True,False
-76.56549663854295,1909.8836235746974,90.23349424983984,23.83537353024124,42.99868117355099,65.3003840344501,6.779763305373308,238.98785659904865,-60.812783800037565,-16.623679742554717,-37.556773980342015,10.667136506486504,4.98814427609865,0,True,False,False,True,False,False
-95.5940727736098,2443.6353798932614,83.8922877833124,4.750223370657687,14.879420116825356,42.05891502235167,110.7829006497102,241.58964881986606,-75.20211800961437,-10.54966571972286,-18.940941902695656,12.554117808425419,3.289882135280031,0,False,False,False,False,False,False
-50.91755618558666,2213.335102793407,50.61966193683456,24.454802262382927,6.230097418715278,10.87407180280998,-153.4820140738586,317.9421028477208,-63.41912933711644,-3.766836445177681,-18.24827499183118,8.7432858832268,4.776852284375714,0,False,False,False,False,False,False
-53.99842516743341,1359.4764478112982,26.285342500083146,23.391169242558078,10.626095735258385,54.79925792227672,-69.86912049350963,3204.3044300545153,-25.20196224334323,6.776086539507045,11.05557370144285,22.386640895960745,1.6878553931041558,2,False,False,False,False,False,False
-80.01112261630567,511.01310406900694,26.68657554860596,15.655626575290782,48.12754410111946,47.5638327733767,-64.89057555843692,14516.040689185482,-20.63059623223802,23.663489339204204,19.049005968654413,29.376056374238715,0.8494880788189095,1,False,False,False,False,False,True
-85.71401963828976,1017.2395563691357,39.990121996824556,7.9571365466111965,46.47464207058027,-58.52246677031985,137.8197483621729,1244.5411988242608,-41.921705494677454,-14.044731414840161,-12.348018453210546,22.723687945770457,4.245552576151203,3,False,False,False,False,True,False
-71.83833456282464,996.911693342972,46.967270132927254,24.40732043347268,45.53371751623376,-7.637917756985743,175.5826399103188,5149.684457460498,-53.57784229431302,-4.299721155062431,5.063886245623788,11.511933827301453,1.9606831524444537,2,False,True,False,True,False,False
-52.95843826609946,1738.468918590625,79.28094033939239,19.46001656410854,41.906527802418466,7.011091951437393,-178.36642317204516,13996.990070308282,-35.543016404922625,23.516642839233125,19.300229865461738,16.653269579139984,0.5796055781588674,1,True,False,False,False,False,False
-79.1795360261097,2394.5954068504007,23.941404566997324,24.764587812136835,25.774125682851434,-35.08710525371717,81.91247633654785,320.4753438164592,-65.67915419117914,-9.969920556863997,-15.931290760559175,19.590031850503642,4.258700736752747,0,False,True,False,False,False,False
-92.19399559116525,2946.704012243421,37.23664636984877,23.377447584858835,14.339365158934134,65.79169894910643,-77.99753128559382,246.75406065499556,-61.74837266569901,-3.900398770662406,-15.513575364069602,8.95789828335445,4.659109914991069,0,True,False,False,False,True,False
-95.3681815656097,1983.4388526832965,56.98163400958374,17.208003869706303,8.469701335987274,-16.01511986352392,104.30343479520417,7227.348650524799,-31.896937201431193,-8.202634723573576,3.46434218103915,17.229567686388837,1.6305024860528101,2,False,False,True,False,False,False
-65.00562107242565,836.2953770114988,90.75898956839475,1.4416430106080336,48.97364635607284,-79.44467385123917,91.38599030057975,118.11901566938117,-52.053156728944785,-26.740023098065826,-38.48562960918595,18.338977322374213,3.19158776783525,0,True,False,False,False,False,True
-91.03488676291778,2028.2652148612476,59.58201006606166,6.909241637909784,4.2343104547717285,53.845990014899456,-123.31751988734453,2305.546779500432,-20.86263104043843,11.517825544298923,-11.232960543957214,27.728468804548037,2.068223676805027,2,False,False,True,False,False,False
-62.13221146474737,2381.9618448049177,69.8004187573407,1.2842849016907376,29.89454971535571,-27.53175073538077,-109.37061035043571,377.75810533691947,-71.94421592941767,-2.614765231324327,-31.057627787104153,13.327708994654653,4.655524327303267,0,False,False,False,False,True,False
-71.07763784986123,697.7862013383896,11.322303667826741,27.78688433916213,12.320282616370356,64.46928189282434,-12.10891722025994,312.25423294898246,-57.381903672009,-6.617081765899705,-20.720475007582955,19.076477231191145,4.964596872640839,0,False,True,False,False,False,True
-63.91224983870044,2643.2423106830142,58.89343532117095,1.0348842357052401,11.663640314927122,-11.075555646912932,31.529239402134806,298.51053698818845,-52.52401860766186,-1.8409105079548382,-36.78542612382503,7.075863173110079,3.7161098244647963,0,False,False,True,False,False,False
-52.72747249411056,2992.6678072359073,93.95922543873648,16.40551942885766,13.26609374629958,46.51383427687125,-72.26175861214891,2428.881062387423,-33.981358088062265,3.817818257048618,-20.344204209904632,19.17660094218406,3.4100594840054548,3,False,False,False,True,False,False
-97.37579675887218,970.2053616682301,95.5143113796181,13.92901473846145,38.278019753588936,-66.1829371457219,-16.3832111044363,2295.8108489542456,-52.316113196271836,-7.009298902778861,-4.878454644022376,12.266047622460082,2.819622712711322,2,False,True,False,False,False,False
-85.92404537667913,297.76993123113897,50.15841367490533,23.604342083742473,3.2984141086763747,-17.623305106020567,-87.24170885879329,140.41924258633563,-46.230123511654824,-15.828975235448674,-23.59940131587101,25.67430657163427,3.0987296661953483,3,False,False,False,False,False,True
-98.6823777489586,1355.1693211202796,81.31576618063112,29.50737749335091,21.180639824283812,42.32900202241598,18.435855289178335,465.05159922731457,-62.38618476798369,-17.977974636168955,-14.112381262952969,5.748032634599614,4.801021287274954,0,False,False,True,False,False,True
-73.51975729670194,1167.6015413389716,70.25346879373372,23.343207449347545,5.008156577545038,25.756840479419523,67.40582916160855,3594.9152643028956,-24.968568761611827,15.29043064534888,-13.869171663509174,37.12798925457606,1.881744742990155,2,False,False,False,False,False,True
-67.66287069577261,1626.2538236626592,56.676039328640826,31.600360641137822,19.41029149734626,89.18045956709724,160.39083621954677,5129.617671578247,-13.127716954037314,30.416489511103215,20.06271010448105,35.39616159329149,1.762786044896482,1,True,False,False,True,False,False
-98.29350479644111,450.97874710607834,26.131291572413076,30.704764913063865,11.915527944430545,84.44549160897478,49.000340593057786,5847.622564774624,-51.2873392285917,16.781189422852542,3.3735100486976,35.93216873025592,2.912962194462454,2,True,False,False,False,False,True
-69.97446387879259,435.41393697050864,79.93634256872149,24.171800424456755,48.32568950190285,86.30700629219064,-52.34879072145489,2966.210509762379,-21.294994156922293,-0.805041085845918,-18.328745003929534,24.573484856450918,2.6780930783903396,3,False,True,False,False,False,True
-82.26245320268616,2438.0152632691616,89.37075394557641,37.88143151348218,34.47669468356486,-51.95400411327963,-165.69750478871129,484.2406730724595,-21.033592463181638,-6.137095274216918,-0.07548948087798735,18.230971378282405,3.6520439586495987,3,False,True,False,False,True,False
-54.067822010714835,1694.9011315076561,40.555168485275075,6.574335028097469,24.19945926856868,41.420418822306004,44.51049711755567,2194.8050506806517,-26.247177430988476,-6.769857005316801,-11.794183559149765,29.70128645477959,4.420128489552164,3,False,True,False,False,False,False
-99.44416088328131,2313.134964008373,65.58980242969471,11.719188820177306,25.22543843593886,-82.45158019220362,-110.71958206995332,9244.963745271674,-14.978667513355532,24.390015485802543,22.59087513577936,45.58138271978231,0.9632283703832679,1,False,True,False,False,True,False
-62.41082727811646,23.660899146420377,45.0665752162313,16.428566868072316,44.824043415026864,-78.1828709545713,11.240130197493556,6361.344039271172,-20.131182572020833,33.76766464534543,24.25877635914894,42.8104799357219,1.4112444465978204,1,False,True,False,True,False,False
-97.90626505133926,1517.095097539149,15.13095120643202,15.699592049369206,44.94212772659248,-46.53305348265479,74.15127904496515,220.94615695602675,-78.65239834273594,-13.29928255769072,-14.954395283897448,11.142026725139292,4.234587652916174,0,True,False,False,True,False,False
-84.31872159470753,2519.581130242482,76.87492520483434,21.44169799863303,6.776256436342458,27.31704103225819,-156.3596760841653,346.08207383599336,-40.065792832243055,-8.864735093958128,-13.830908638840196,15.461145102812472,2.0844703885862983,3,True,False,False,False,True,False
-74.02053608328715,2851.657561095547,65.84844019446444,11.098279795517758,27.045303050745506,22.900244923436915,50.317819565027236,5096.7795836672785,-52.8905538151385,-8.992204327614775,-8.175493167160095,22.82566463680761,1.1236084791521732,2,False,False,True,False,False,True
-54.06545366584035,1261.2539377934202,83.51484794092481,22.55616202423456,35.71860464116437,69.64075676152012,178.88630929372624,2206.8616980107727,-40.56434141246652,-11.02964020123671,-19.181366128781253,10.153983046588962,2.133997229822173,3,True,False,False,True,False,False
-76.6719147428369,2510.666155399654,85.04514543690873,1.9704293884292845,8.884264544576101,-40.44777556197525,34.15170631953666,244.39790351698684,-54.67877259661773,-8.49984395151187,-36.98631930659475,14.368362537681367,3.226025250693957,0,True,False,False,False,False,True
-84.45576497425812,1878.6604146884576,86.10292758397776,7.793420903691097,36.829073544729255,-41.283357620756256,109.94992222595926,11834.420272750333,-24.31272895994178,29.49597887227,31.293357366014515,28.52490509462693,1.653875270234043,1,False,False,False,True,False,False
-74.99963203420589,2095.30211988511,41.6149731148146,34.55544130715828,2.4347878536391656,-10.842444894880387,3.957065992770424,342.8128953052385,-71.7178426290241,-17.17560087042494,-25.4638674935783,15.3036496802482,4.547088369471628,0,True,False,False,True,False,False
-89.91933278759922,1338.7354498171005,94.32186840744323,14.8165581211763,47.89380522360683,53.46384258137698,-20.841721994520924,10418.710319575835,-21.776827681531135,29.972982541909168,7.300976498453591,47.67558183456746,1.3954995696509982,1,False,False,False,False,False,True
-92.85012244022806,2006.4163075023496,65.72493022186518,32.40993777696068,7.838175623614655,51.02642673158596,179.73954934064534,2560.5752233284115,-27.445637710170015,-0.13503935915877108,-15.23764803600997,24.07100369361525,3.810445087851133,3,False,False,False,True,False,False
-60.467047449661834,1544.1547845493672,56.117286578415516,7.913388688875296,12.992219707647125,72.88977297495813,122.51866055879452,1070.857909780798,-25.224496560477505,-9.242953432395938,-3.9601858970185084,12.02298178332708,2.9376462769143377,2,False,True,False,False,False,True
-53.401039022130924,133.12012389941725,68.78856897024617,34.04106385206966,48.002690647873294,-58.02547922202674,11.269728707829813,117.43583092688476,-65.02449426634735,-26.236257313770544,-14.863099759038597,6.708050039080472,4.02657672077299,0,False,False,False,False,False,True
-87.877560535453,1916.9105329412407,24.07153438559726,11.354590692594112,39.30611211858109,-7.125886795400106,177.72143289115849,3705.225209041558,-41.46955735599135,-0.992267137343978,-11.729723783313409,37.66844233584452,2.4976532802574622,2,False,False,False,True,False,False
-91.20796473108838,2171.5134047821416,70.86406276186838,8.02600061910705,8.765976835931651,-76.13911202360498,148.31126772543308,7330.6983369485115,-29.67509419744588,18.41513525132472,17.40873807832373,39.99170797838691,1.8058934505894266,1,False,False,False,False,True,False
-87.59528944173375,2134.6915821118373,76.31771932324057,16.591156127212333,11.435966992872642,50.20607804605061,61.37744230045371,2634.872013776706,-24.67020607018636,-13.844144464873,-0.8681286968961892,11.853822304615882,4.159259759444764,3,False,True,False,True,False,False
-66.70886179722038,606.8956395327821,33.10876932315622,17.59852598030768,22.860272461540134,49.394108085642756,-47.73828267736846,6625.0515605918235,-32.456020885267726,16.44200507152685,26.94980057768066,31.461886511909373,1.562946046956475,1,True,False,False,False,False,False
-95.5607362152933,441.77484089753824,64.68609006917387,34.00461063025393,5.6771112590761525,42.075404894989475,87.30415193021508,332.60909206597125,-65.39815855491011,-20.367367220773964,-29.456146227020007,15.116502086232062,3.130574582427821,0,True,False,False,False,False,False
-70.42600569627959,1123.727257187285,43.25555826847779,35.382848256550695,42.8372963527651,17.79162760304436,-81.74921493443979,1452.5962211779708,-37.75119818632352,-9.391459123925141,-26.402504750494625,19.948505507737046,2.754578244686209,3,False,True,False,False,False,False
-98.2419727626579,1340.8390937489085,49.69787664233352,27.84873590100121,18.2677616118464,57.762240897279355,-56.568939139489544,8425.178883414874,-33.31717997024059,30.516069935142543,7.297616822511794,27.706928005966866,0.9003361192243442,1,True,False,False,True,False,False
-86.15051091075573,734.0126522203592,84.78299806506756,25.015929719658097,1.070913805528967,-26.436346468010548,128.82815489328283,5273.1951164174325,-39.90256215215474,18.437778715753893,32.420001110278335,46.55171535145057,1.278142918702262,1,False,True,False,False,False,True
-52.16043135384595,32.952789049694836,17.593606316606383,26.973552849100344,20.119793125133704,57.44251831369439,-175.68726132021436,2430.5833388394694,-45.942740050890436,-11.292528681121162,3.9177370091264123,9.135158498059699,2.872601531131685,3,False,False,True,False,False,True
-50.7048086438268,2145.884173832899,81.043057988182,3.585650729453569,15.72058918410098,-79.6074696628234,-46.243081798856906,14812.89659920052,-36.84180813380985,26.871183471135986,5.18211868441437,39.9438985615422,0.7957890385580616,1,False,False,True,True,False,False
-97.81241499966224,2571.608331119814,28.899241669223848,32.876097562451484,22.47715992072469,23.838806648449648,-152.7472309830497,5085.063491461293,-48.40018387306793,-7.143701405464128,11.788137365874242,28.108841270484724,1.483415254488038,2,False,False,True,True,False,False
-94.04632870086296,112.96354924310131,78.648150993148,29.036897479840214,5.009126323672165,-67.06520661572038,141.33015950026328,12691.2890162178,-10.115191113499776,17.61962347615065,19.634089666064447,23.276085162182447,1.4342002077159646,1,False,False,True,True,False,False
-72.54592810873393,1370.7678394304394,21.516912627892502,32.40756381086445,19.31594961200469,36.224263707243836,-108.88312305345947,5418.63202932149,-30.835976424159984,18.442415843706726,31.204257605818228,45.263582250466385,1.300841333902071,1,False,False,False,True,False,False
-74.82239244915075,1680.5517282576195,30.648247079949932,22.274350229490473,38.04699448827134,-42.0282292960803,-41.966592006993466,2877.6988521484054,-27.1776107604719,11.7494677762879,10.491875302644257,15.10149678704978,1.147159276319503,2,True,False,False,False,True,False
-60.09915823747119,1660.3811139093868,24.78051336647752,39.177517580541455,9.954198821424233,74.02347018448259,-105.07008742380935,249.49977669857435,-66.7974966638772,-2.358720314155647,-13.354042872608098,17.348314669286538,3.7533502949914688,0,False,True,False,True,False,False
-66.6236015368425,2924.6752240777314,62.1526782092249,28.85941637746197,5.312257264979373,23.006237232600967,-16.61408026329127,454.31294316785136,-68.35366701070694,-9.616375678502425,-33.15538815222763,8.89058800286294,3.752244861844547,0,False,False,True,False,True,False
-99.48936251935784,2577.5334015628064,58.17284151561507,15.326000120450708,21.07916470727178,-6.59680313060349,-153.40193984894668,7746.6541157992015,-14.451206887237454,32.31025708641953,21.902166147617233,31.824639463448705,0.8884597774863491,1,True,False,False,False,False,True
-58.6749666509636,2185.8860780168634,43.85048940723749,33.90471140915491,46.09265425547694,6.635928075185248,-102.61711794350852,14157.92156546987,-34.31561139713448,11.452696792518074,14.824610266193925,40.4438220561364,1.8849111295303242,1,False,True,False,True,False,False
-90.16567986742749,551.381390256089,57.543417185250725,36.188100268279406,39.64594968135166,72.91603989357307,29.872872826745464,1259.2922033528912,-28.1107590337417,-12.159079154520473,-27.26811146981087,15.581525440084983,2.7480917437175436,3,False,False,False,False,False,True
-97.29422660981753,1763.5386384012363,86.3074569033619,21.13928003838188,44.013139455933505,55.97842914994308,-152.69263711382854,645.7745494377851,-30.268679925339725,-6.694958523498753,-19.82550652235778,17.209944833055538,3.112999115676586,3,True,False,False,False,True,False
-60.917089030246906,871.9014157900124,38.76429967621472,31.37842852790275,6.693269522044762,62.426333153319405,-84.31469440052165,120.48922841156329,-76.47971880788933,-1.4233533978352924,-26.460281348683946,8.846571589976872,4.0425419003583904,0,False,True,False,False,True,False
-99.11540384394259,225.57621675903803,23.425029796816425,2.190397247585123,20.642298701441398,-29.361861875003008,49.447496832621454,10356.651079334028,-22.12087721836421,24.15931608812962,13.332114456627714,48.348886023126695,0.6296137396402084,1,False,True,False,True,False,False
-74.13288931821978,1296.880427713979,34.09339758828335,33.65478140996261,10.787818479114556,39.82342949871466,-19.51500562991771,14984.950071472698,-21.65802939490682,13.125688114713052,17.585635674559988,17.320464313481853,0.9284834515836718,1,False,True,False,False,True,False
-52.29563234821429,616.1226235669557,79.50247473847837,14.758808381421492,49.29733253035368,-23.73196673469819,-53.4540150321386,11374.63628877623,-11.154495801195424,39.286288173892984,26.216184394009556,41.41122279727237,1.3451032639595415,1,True,False,False,False,False,True
-56.4618019438925,567.058450604887,60.73959505713907,2.0259241945953965,40.91467154482266,-40.602757900871126,175.9512301902938,14220.096204897769,-18.02452090201858,24.90527924114475,27.997673355827054,19.571316663996676,0.9652994594212567,1,False,False,True,True,False,False
-54.95632037314116,1809.343621577276,12.731341831681263,25.324758211401473,47.618450856784975,-75.74993991443483,29.68420696904596,2750.6618784656584,-49.70914494996876,-1.0726122060253047,-13.378419785916307,15.633765010269434,3.56884122486344,3,False,False,False,False,False,False
-94.3273156864645,652.2268786857863,24.946767563674165,14.240509085959863,43.94797491331637,-11.165668893230531,24.21985370322858,2254.168123871004,-40.28606876062414,16.20883164200876,7.071214223132689,12.435721473970649,2.72414453750023,2,True,False,False,False,False,False
-76.04540394753855,2839.4277921109397,58.238047414051906,26.702484071446865,6.531307106100532,-64.16646045439387,-12.789625694517895,14512.647989837258,-29.176460752254133,36.32452123952601,8.608657802771345,36.59560224267985,1.4009194653657773,1,False,True,False,False,True,False
-73.51632595437331,2541.0657084499744,92.11796653045032,0.8234653334896702,18.27535451807942,30.26590642484328,9.98259596736014,14430.22115856759,-39.49091696392156,23.132181958529078,25.064115434138667,22.61542998537846,1.5888070791724225,1,False,False,False,False,False,False
-66.62784119090625,1248.1468389004751,68.50081926845604,16.052513109750034,6.595004631410004,39.41617449184196,116.67154038146776,12288.061990193877,-33.126559967299706,38.69905040432839,5.757636850734677,26.643985408147422,0.8901386518023433,1,False,False,False,True,False,False
-71.24616927537514,397.8949506493886,25.210344844410677,5.28735721352386,16.075242623428593,-21.690570039549513,106.86206328648751,2338.777380117404,-30.985393886251916,4.736855063435229,14.988097239489548,33.29747383134607,2.9379059773065856,2,True,False,False,False,False,True
-82.1631865553946,1718.2475521525441,88.24889517091844,39.05251600442559,12.13515646801377,-55.29039017159854,63.60682803431345,9146.838858234438,-39.27332984745589,20.405856119418523,29.202342304167562,42.90994256341139,1.2420277232248729,1,False,False,False,True,False,False
-85.86835294239346,77.32516045026806,23.910352952405706,13.9789320455669,48.61250377793983,75.55994243529832,-107.76794858420428,390.2489911938783,-62.629494292898556,-28.50472049736821,-28.84883166104231,12.291106105488538,4.335148246700204,0,False,False,True,True,False,False
-62.21162995253538,971.4336269580092,52.11188363442432,37.828454599346344,47.3316345466225,-34.649500596582584,111.59563500615246,10939.440528068588,-10.735465199488601,24.328407091332892,28.241206040466846,41.88479953652049,1.246149301449614,1,True,False,False,False,True,False
-77.35860976492873,2318.20847691029,81.8623486694115,32.18031510732907,31.43848530298246,-39.52304368950992,84.54787409101596,1275.5335921949008,-28.073903707582065,13.40682692199724,3.450038961176727,12.937763499567332,2.9946826710565952,2,False,True,False,True,False,False
-81.16203283369249,1626.5233113775278,29.82875187256096,9.10250644714743,39.113668977869985,83.27549933043863,-63.49933160947576,11879.920186356801,-32.25758615926238,37.83856764896896,25.187070804961948,43.09368991231495,0.5740310647987472,1,False,True,False,True,False,False
-81.01473886780556,478.51306821901835,40.39817860634723,6.025313051487693,39.9700446175446,-75.46336381038813,-111.81402726944216,5838.167108465277,-23.899331503176846,18.93774829302805,9.260802085927189,16.344153290986746,1.5714225716640995,2,False,True,False,True,False,False
-51.82706689810262,1063.6244497283312,73.66445326260383,10.291702703321782,25.928901538681195,9.46255534235226,-61.52065881741642,9717.805289126292,-31.621640863045236,10.18002345021946,11.469449049136362,39.502246037262026,1.6564445367280656,1,True,False,False,False,True,False
